seq,in_size_b,out_size_b,recv_timestamp,process_time,send_timestamp
3875.0,124.0,74.0,1602836280.9882493,0.0005955696105957031,1602836280.9888449
3876.0,124.0,74.0,1602836281.0008729,0.0006248950958251953,1602836281.0014977
3877.0,124.0,74.0,1602836281.0133905,0.0005955696105957031,1602836281.013986
3878.0,124.0,74.0,1602836281.0258186,0.0006015300750732422,1602836281.02642
3879.0,124.0,74.0,1602836281.0382078,0.000637054443359375,1602836281.0388448
3880.0,124.0,74.0,1602836281.0508223,0.0006728172302246094,1602836281.051495
3881.0,124.0,74.0,1602836281.0633004,0.0006785392761230469,1602836281.063979
3882.0,124.0,74.0,1602836281.075884,0.0006647109985351562,1602836281.0765488
3883.0,124.0,74.0,1602836281.08858,0.0006322860717773438,1602836281.0892122
3884.0,124.0,74.0,1602836281.101239,0.0007009506225585938,1602836281.10194
3885.0,124.0,74.0,1602836281.1138513,0.0006699562072753906,1602836281.1145213
3886.0,124.0,74.0,1602836281.1263578,0.00063323974609375,1602836281.126991
3887.0,124.0,74.0,1602836281.13906,0.0006740093231201172,1602836281.139734
3888.0,124.0,74.0,1602836281.151755,0.0006661415100097656,1602836281.1524212
3889.0,124.0,74.0,1602836281.1644034,0.0006966590881347656,1602836281.1651
3890.0,124.0,74.0,1602836281.17689,0.0006694793701171875,1602836281.1775594
3891.0,124.0,74.0,1602836281.1893802,0.0006701946258544922,1602836281.1900504
3892.0,124.0,74.0,1602836281.2020974,0.0006668567657470703,1602836281.2027643
3893.0,124.0,74.0,1602836281.214781,0.0006716251373291016,1602836281.2154527
3894.0,124.0,74.0,1602836281.2274199,0.0006463527679443359,1602836281.2280662
3895.0,124.0,74.0,1602836281.239781,0.0006222724914550781,1602836281.2404032
3896.0,124.0,74.0,1602836281.252968,0.0006158351898193359,1602836281.253584
3897.0,124.0,74.0,1602836281.2646732,0.0002536773681640625,1602836281.264927
3898.0,124.0,74.0,1602836281.2762246,0.000324249267578125,1602836281.2765489
3899.0,124.0,74.0,1602836281.2881763,0.00045800209045410156,1602836281.2886343
3900.0,124.0,74.0,1602836281.300635,0.0007236003875732422,1602836281.3013587
3901.0,124.0,74.0,1602836281.3130014,0.0006613731384277344,1602836281.3136628
3902.0,124.0,74.0,1602836281.3257625,0.0006697177886962891,1602836281.3264322
3903.0,124.0,74.0,1602836281.3385224,0.0006668567657470703,1602836281.3391893
3904.0,124.0,74.0,1602836281.3512516,0.00069427490234375,1602836281.3519459
3905.0,124.0,74.0,1602836281.363798,0.0006663799285888672,1602836281.3644643
3906.0,124.0,74.0,1602836281.3761723,0.0006678104400634766,1602836281.37684
3907.0,124.0,74.0,1602836281.3889377,0.0006618499755859375,1602836281.3895996
3908.0,124.0,74.0,1602836281.401734,0.0006656646728515625,1602836281.4023998
3909.0,124.0,74.0,1602836281.414418,0.0005130767822265625,1602836281.414931
3910.0,124.0,74.0,1602836281.426877,0.0006718635559082031,1602836281.427549
3911.0,124.0,74.0,1602836281.4393425,0.0006661415100097656,1602836281.4400086
3912.0,124.0,74.0,1602836281.4521194,0.0006661415100097656,1602836281.4527855
3913.0,124.0,74.0,1602836281.4648676,0.0006656646728515625,1602836281.4655333
3914.0,124.0,74.0,1602836281.4774497,0.0006914138793945312,1602836281.478141
3915.0,124.0,74.0,1602836281.4899015,0.0006613731384277344,1602836281.490563
3916.0,124.0,74.0,1602836281.5025318,0.0006163120269775391,1602836281.503148
3917.0,124.0,74.0,1602836281.5152717,0.0006127357482910156,1602836281.5158844
3918.0,124.0,74.0,1602836281.5280046,0.0006158351898193359,1602836281.5286205
3919.0,124.0,74.0,1602836281.5410469,0.0006463527679443359,1602836281.5416932
3920.0,124.0,74.0,1602836281.5534334,0.00061798095703125,1602836281.5540514
3921.0,124.0,74.0,1602836281.5660057,0.0005869865417480469,1602836281.5665927
3922.0,124.0,74.0,1602836281.5788436,0.0005910396575927734,1602836281.5794346
3923.0,124.0,74.0,1602836281.5916731,0.0005869865417480469,1602836281.5922601
3924.0,124.0,74.0,1602836281.604257,0.0006134510040283203,1602836281.6048706
3925.0,124.0,74.0,1602836281.6167223,0.0005893707275390625,1602836281.6173117
3926.0,124.0,74.0,1602836281.6291273,0.0005903244018554688,1602836281.6297176
3927.0,124.0,74.0,1602836281.641877,0.0005900859832763672,1602836281.642467
3928.0,124.0,74.0,1602836281.6545885,0.0006158351898193359,1602836281.6552043
3929.0,124.0,74.0,1602836281.6671531,0.0005886554718017578,1602836281.6677418
3930.0,124.0,74.0,1602836281.6795416,0.0005886554718017578,1602836281.6801302
3931.0,124.0,74.0,1602836281.6923065,0.000591278076171875,1602836281.6928978
3932.0,124.0,74.0,1602836281.7050855,0.0005934238433837891,1602836281.705679
3933.0,124.0,74.0,1602836281.7177832,0.0006361007690429688,1602836281.7184193
3934.0,124.0,74.0,1602836281.7302456,0.0005929470062255859,1602836281.7308385
3935.0,124.0,74.0,1602836281.7427933,0.0005910396575927734,1602836281.7433844
3936.0,124.0,74.0,1602836281.7555559,0.0005915164947509766,1602836281.7561474
3937.0,124.0,74.0,1602836281.7684748,0.0005893707275390625,1602836281.7690642
3938.0,124.0,74.0,1602836281.781188,0.00061798095703125,1602836281.781806
3939.0,124.0,74.0,1602836281.7936478,0.0005903244018554688,1602836281.794238
3940.0,124.0,74.0,1602836281.8062131,0.0005934238433837891,1602836281.8068066
3941.0,124.0,74.0,1602836281.818977,0.0005936622619628906,1602836281.8195708
3942.0,124.0,74.0,1602836281.8322756,0.0005881786346435547,1602836281.8328638
3943.0,124.0,74.0,1602836281.8450193,0.0005898475646972656,1602836281.8456092
3944.0,124.0,74.0,1602836281.8575912,0.0006186962127685547,1602836281.8582098
3945.0,124.0,74.0,1602836281.8700285,0.0005903244018554688,1602836281.8706188
3946.0,124.0,74.0,1602836281.882522,0.0005919933319091797,1602836281.883114
3947.0,124.0,74.0,1602836281.8952837,0.0005905628204345703,1602836281.8958743
3948.0,124.0,74.0,1602836281.908017,0.0005915164947509766,1602836281.9086084
3949.0,124.0,74.0,1602836281.920542,0.0005886554718017578,1602836281.9211307
3950.0,124.0,74.0,1602836281.9328768,0.0005905628204345703,1602836281.9334674
3951.0,124.0,74.0,1602836281.9456522,0.0005917549133300781,1602836281.946244
3952.0,124.0,74.0,1602836281.958415,0.0005905628204345703,1602836281.9590056
3953.0,124.0,74.0,1602836281.9711142,0.0006108283996582031,1602836281.971725
3954.0,124.0,74.0,1602836281.9835398,0.0005917549133300781,1602836281.9841316
3955.0,124.0,74.0,1602836281.996088,0.0005900859832763672,1602836281.996678
3956.0,124.0,74.0,1602836282.0088456,0.0005888938903808594,1602836282.0094345
3957.0,124.0,74.0,1602836282.0215867,0.0005860328674316406,1602836282.0221727
3958.0,124.0,74.0,1602836282.0341704,0.0006229877471923828,1602836282.0347934
3959.0,124.0,74.0,1602836282.0467355,0.0005888938903808594,1602836282.0473244
3960.0,124.0,74.0,1602836282.0593522,0.0005886554718017578,1602836282.0599408
3961.0,124.0,74.0,1602836282.071973,0.0005905628204345703,1602836282.0725636
3962.0,124.0,74.0,1602836282.0847266,0.000579833984375,1602836282.0853064
3963.0,124.0,74.0,1602836282.097388,0.0006051063537597656,1602836282.0979931
3964.0,124.0,74.0,1602836282.1098337,0.0006165504455566406,1602836282.1104503
3965.0,124.0,74.0,1602836282.1226945,0.0006670951843261719,1602836282.1233616
3966.0,124.0,74.0,1602836282.1354086,0.0006511211395263672,1602836282.1360598
3967.0,124.0,74.0,1602836282.1481419,0.0006649494171142578,1602836282.1488068
3968.0,124.0,74.0,1602836282.1607533,0.0006539821624755859,1602836282.1614072
3969.0,124.0,74.0,1602836282.1732073,0.0006711483001708984,1602836282.1738784
3970.0,124.0,74.0,1602836282.185855,0.0006692409515380859,1602836282.1865242
3971.0,124.0,74.0,1602836282.1985948,0.0006153583526611328,1602836282.1992102
3972.0,124.0,74.0,1602836282.2113419,0.0006742477416992188,1602836282.212016
3973.0,124.0,74.0,1602836282.2238684,0.0006697177886962891,1602836282.224538
3974.0,124.0,74.0,1602836282.2362201,0.0006656646728515625,1602836282.2368858
3975.0,124.0,74.0,1602836282.2489707,0.0006651878356933594,1602836282.249636
3976.0,124.0,74.0,1602836282.2617357,0.0006642341613769531,1602836282.2624
3977.0,124.0,74.0,1602836282.2743206,0.0006134510040283203,1602836282.274934
3978.0,124.0,74.0,1602836282.2868707,0.0006690025329589844,1602836282.2875397
3979.0,124.0,74.0,1602836282.2993584,0.0006673336029052734,1602836282.3000257
3980.0,124.0,74.0,1602836282.312097,0.0006649494171142578,1602836282.312762
3981.0,124.0,74.0,1602836282.3247666,0.0006852149963378906,1602836282.3254519
3982.0,124.0,74.0,1602836282.3373215,0.0006949901580810547,1602836282.3380165
3983.0,124.0,74.0,1602836282.3497117,0.00066375732421875,1602836282.3503754
3984.0,124.0,74.0,1602836282.362504,0.0006694793701171875,1602836282.3631735
3985.0,124.0,74.0,1602836282.3752615,0.0006625652313232422,1602836282.375924
3986.0,124.0,74.0,1602836282.3880045,0.0006682872772216797,1602836282.3886728
3987.0,124.0,74.0,1602836282.4005437,0.0006668567657470703,1602836282.4012105
3988.0,124.0,74.0,1602836282.413423,0.000667572021484375,1602836282.4140906
3989.0,124.0,74.0,1602836282.4259012,0.0006644725799560547,1602836282.4265656
3990.0,124.0,74.0,1602836282.4386468,0.0006668567657470703,1602836282.4393137
3991.0,124.0,74.0,1602836282.4514003,0.0006630420684814453,1602836282.4520633
3992.0,124.0,74.0,1602836282.4639533,0.0006701946258544922,1602836282.4646235
3993.0,124.0,74.0,1602836282.476206,0.0006642341613769531,1602836282.4768703
3994.0,124.0,74.0,1602836282.4889402,0.0006699562072753906,1602836282.4896102
3995.0,124.0,74.0,1602836282.5017426,0.0006678104400634766,1602836282.5024104
3996.0,124.0,74.0,1602836282.5143201,0.0006086826324462891,1602836282.5149288
3997.0,124.0,74.0,1602836282.5267806,0.0006508827209472656,1602836282.5274315
3998.0,124.0,74.0,1602836282.5392683,0.0006074905395507812,1602836282.5398757
3999.0,124.0,74.0,1602836282.552047,0.0006344318389892578,1602836282.5526814
4000.0,124.0,74.0,1602836282.564798,0.0006110668182373047,1602836282.5654092
4001.0,124.0,74.0,1602836282.577398,0.0006325244903564453,1602836282.5780306
4002.0,124.0,74.0,1602836282.589847,0.0006146430969238281,1602836282.5904617
4003.0,124.0,74.0,1602836282.6025045,0.0005962848663330078,1602836282.6031008
4004.0,124.0,74.0,1602836282.6152573,0.0005881786346435547,1602836282.6158454
4005.0,124.0,74.0,1602836282.628012,0.0005826950073242188,1602836282.6285946
4006.0,124.0,74.0,1602836282.6405401,0.0005888938903808594,1602836282.641129
4007.0,124.0,74.0,1602836282.6529214,0.0005900859832763672,1602836282.6535115
4008.0,124.0,74.0,1602836282.6656733,0.0005869865417480469,1602836282.6662602
4009.0,124.0,74.0,1602836282.6784246,0.0005929470062255859,1602836282.6790175
4010.0,124.0,74.0,1602836282.6910179,0.0006210803985595703,1602836282.691639
4011.0,124.0,74.0,1602836282.703975,0.0006902217864990234,1602836282.7046652
4012.0,124.0,74.0,1602836282.7162156,0.00066375732421875,1602836282.7168794
4013.0,124.0,74.0,1602836282.7289705,0.000667572021484375,1602836282.729638
4014.0,124.0,74.0,1602836282.7417583,0.0006692409515380859,1602836282.7424276
4015.0,124.0,74.0,1602836282.7541418,0.0006432533264160156,1602836282.754785
4016.0,124.0,74.0,1602836282.766587,0.0006635189056396484,1602836282.7672505
4017.0,124.0,74.0,1602836282.7777336,0.0001888275146484375,1602836282.7779224
4018.0,124.0,74.0,1602836282.7891006,0.00029730796813964844,1602836282.789398
4019.0,124.0,74.0,1602836282.8019001,0.0006711483001708984,1602836282.8025713
4020.0,124.0,74.0,1602836282.8146813,0.0006682872772216797,1602836282.8153496
4021.0,124.0,74.0,1602836282.827254,0.000667572021484375,1602836282.8279216
4022.0,124.0,74.0,1602836282.8397222,0.0006673336029052734,1602836282.8403895
4023.0,124.0,74.0,1602836282.852539,0.0006644725799560547,1602836282.8532035
4024.0,124.0,74.0,1602836282.865359,0.0006661415100097656,1602836282.8660252
4025.0,124.0,74.0,1602836282.8781526,0.0006620883941650391,1602836282.8788147
4026.0,124.0,74.0,1602836282.890826,0.0007002353668212891,1602836282.8915262
4027.0,124.0,74.0,1602836282.903309,0.0006666183471679688,1602836282.9039757
4028.0,124.0,74.0,1602836282.9159286,0.0006659030914306641,1602836282.9165945
4029.0,124.0,74.0,1602836282.9287488,0.0006666183471679688,1602836282.9294155
4030.0,124.0,74.0,1602836282.9415684,0.0006611347198486328,1602836282.9422295
4031.0,124.0,74.0,1602836282.9542284,0.0006194114685058594,1602836282.9548478
4032.0,124.0,74.0,1602836282.9667215,0.0006814002990722656,1602836282.967403
4033.0,124.0,74.0,1602836282.979378,0.0006594657897949219,1602836282.9800375
4034.0,124.0,74.0,1602836282.9927213,0.0006613731384277344,1602836282.9933827
4035.0,124.0,74.0,1602836283.0055127,0.0006632804870605469,1602836283.006176
4036.0,124.0,74.0,1602836283.0183635,0.0006661415100097656,1602836283.0190296
4037.0,124.0,74.0,1602836283.031106,0.0005130767822265625,1602836283.031619
4038.0,124.0,74.0,1602836283.0437284,0.0006647109985351562,1602836283.044393
4039.0,124.0,74.0,1602836283.0563064,0.0006663799285888672,1602836283.0569727
4040.0,124.0,74.0,1602836283.06905,0.0006647109985351562,1602836283.0697148
4041.0,124.0,74.0,1602836283.08188,0.0006694793701171875,1602836283.0825496
4042.0,124.0,74.0,1602836283.094733,0.0006618499755859375,1602836283.0953948
4043.0,124.0,74.0,1602836283.1073472,0.0006949901580810547,1602836283.1080422
4044.0,124.0,74.0,1602836283.1198912,0.0006628036499023438,1602836283.120554
4045.0,124.0,74.0,1602836283.1325965,0.0006682872772216797,1602836283.1332648
4046.0,124.0,74.0,1602836283.1453848,0.0006129741668701172,1602836283.1459978
4047.0,124.0,74.0,1602836283.1582313,0.0006139278411865234,1602836283.1588452
4048.0,124.0,74.0,1602836283.1708772,0.0006148815155029297,1602836283.171492
4049.0,124.0,74.0,1602836283.183339,0.0006139278411865234,1602836283.183953
4050.0,124.0,74.0,1602836283.195962,0.0006630420684814453,1602836283.196625
4051.0,124.0,74.0,1602836283.2088,0.0006606578826904297,1602836283.2094607
4052.0,124.0,74.0,1602836283.2216115,0.0006647109985351562,1602836283.2222762
4053.0,124.0,74.0,1602836283.2342465,0.0006256103515625,1602836283.234872
4054.0,124.0,74.0,1602836283.2467237,0.0006682872772216797,1602836283.247392
4055.0,124.0,74.0,1602836283.2592041,0.0006668567657470703,1602836283.259871
4056.0,124.0,74.0,1602836283.2720287,0.0006613731384277344,1602836283.27269
4057.0,124.0,74.0,1602836283.2853167,0.0006575584411621094,1602836283.2859743
4058.0,124.0,74.0,1602836283.2980678,0.0006580352783203125,1602836283.2987258
4059.0,124.0,74.0,1602836283.3106828,0.0006892681121826172,1602836283.311372
4060.0,124.0,74.0,1602836283.3230543,0.0006554126739501953,1602836283.3237097
4061.0,124.0,74.0,1602836283.335898,0.0006616115570068359,1602836283.3365595
4062.0,124.0,74.0,1602836283.3486984,0.0006620883941650391,1602836283.3493605
4063.0,124.0,74.0,1602836283.361465,0.0006678104400634766,1602836283.3621328
4064.0,124.0,74.0,1602836283.3739436,0.0006656646728515625,1602836283.3746092
4065.0,124.0,74.0,1602836283.3863227,0.0006706714630126953,1602836283.3869934
4066.0,124.0,74.0,1602836283.3991368,0.0006132125854492188,1602836283.39975
4067.0,124.0,74.0,1602836283.4119186,0.0006103515625,1602836283.412529
4068.0,124.0,74.0,1602836283.4246628,0.0006153583526611328,1602836283.4252782
4069.0,124.0,74.0,1602836283.4371083,0.0006151199340820312,1602836283.4377234
4070.0,124.0,74.0,1602836283.4497395,0.0006163120269775391,1602836283.4503558
4071.0,124.0,74.0,1602836283.4625568,0.0005846023559570312,1602836283.4631414
4072.0,124.0,74.0,1602836283.4753861,0.0005843639373779297,1602836283.4759705
4073.0,124.0,74.0,1602836283.4881997,0.0005826950073242188,1602836283.4887824
4074.0,124.0,74.0,1602836283.5006726,0.0006420612335205078,1602836283.5013146
4075.0,124.0,74.0,1602836283.5130517,0.0006663799285888672,1602836283.5137181
4076.0,124.0,74.0,1602836283.5258925,0.0006682872772216797,1602836283.5265608
4077.0,124.0,74.0,1602836283.5386825,0.0006628036499023438,1602836283.5393453
4078.0,124.0,74.0,1602836283.5514486,0.0006611347198486328,1602836283.5521097
4079.0,124.0,74.0,1602836283.5640278,0.0007185935974121094,1602836283.5647464
4080.0,124.0,74.0,1602836283.5771427,0.0006639957427978516,1602836283.5778067
4081.0,124.0,74.0,1602836283.5896485,0.0006659030914306641,1602836283.5903144
4082.0,124.0,74.0,1602836283.6024666,0.0006644725799560547,1602836283.603131
4083.0,124.0,74.0,1602836283.6152909,0.0006659030914306641,1602836283.6159568
4084.0,124.0,74.0,1602836283.6280484,0.0006649494171142578,1602836283.6287134
4085.0,124.0,74.0,1602836283.6407778,0.0006985664367675781,1602836283.6414764
4086.0,124.0,74.0,1602836283.6532373,0.0006682872772216797,1602836283.6539056
4087.0,124.0,74.0,1602836283.6659086,0.0006690025329589844,1602836283.6665776
4088.0,124.0,74.0,1602836283.6787324,0.0006663799285888672,1602836283.6793988
4089.0,124.0,74.0,1602836283.6915724,0.0006620883941650391,1602836283.6922345
4090.0,124.0,74.0,1602836283.7042165,0.0006208419799804688,1602836283.7048373
4091.0,124.0,74.0,1602836283.7164824,0.0006165504455566406,1602836283.717099
4092.0,124.0,74.0,1602836283.7292473,0.0006177425384521484,1602836283.729865
4093.0,124.0,74.0,1602836283.7420652,0.0006196498870849609,1602836283.7426848
4094.0,124.0,74.0,1602836283.7548628,0.000614166259765625,1602836283.755477
4095.0,124.0,74.0,1602836283.7674825,0.0006489753723144531,1602836283.7681315
4096.0,124.0,74.0,1602836283.779992,0.0006182193756103516,1602836283.7806103
4097.0,124.0,74.0,1602836283.7926092,0.0006182193756103516,1602836283.7932274
4098.0,124.0,74.0,1602836283.805489,0.0006017684936523438,1602836283.8060908
4099.0,124.0,74.0,1602836283.8180897,0.0005886554718017578,1602836283.8186784
4100.0,124.0,74.0,1602836283.8307493,0.0006136894226074219,1602836283.831363
4101.0,124.0,74.0,1602836283.8432426,0.0005955696105957031,1602836283.8438382
4102.0,124.0,74.0,1602836283.855927,0.0005886554718017578,1602836283.8565156
4103.0,124.0,74.0,1602836283.8692355,0.0005869865417480469,1602836283.8698225
4104.0,124.0,74.0,1602836283.8820698,0.0005915164947509766,1602836283.8826613
4105.0,124.0,74.0,1602836283.8948822,0.0006363391876220703,1602836283.8955185
4106.0,124.0,74.0,1602836283.9075255,0.0005693435668945312,1602836283.908095
4107.0,124.0,74.0,1602836283.9200175,0.0006639957427978516,1602836283.9206815
4108.0,124.0,74.0,1602836283.9326508,0.0006682872772216797,1602836283.933319
4109.0,124.0,74.0,1602836283.945516,0.0006682872772216797,1602836283.9461844
4110.0,124.0,74.0,1602836283.958324,0.0006642341613769531,1602836283.9589882
4111.0,124.0,74.0,1602836283.9710808,0.0007345676422119141,1602836283.9718153
4112.0,124.0,74.0,1602836283.9836254,0.0006697177886962891,1602836283.9842951
4113.0,124.0,74.0,1602836283.9963233,0.0006737709045410156,1602836283.996997
4114.0,124.0,74.0,1602836284.009137,0.0006659030914306641,1602836284.0098028
4115.0,124.0,74.0,1602836284.0219376,0.0006687641143798828,1602836284.0226064
4116.0,124.0,74.0,1602836284.034698,0.0006701946258544922,1602836284.0353682
4117.0,124.0,74.0,1602836284.0471394,0.0006735324859619141,1602836284.047813
4118.0,124.0,74.0,1602836284.0596592,0.0006706714630126953,1602836284.06033
4119.0,124.0,74.0,1602836284.0721557,0.0006711483001708984,1602836284.0728269
4120.0,124.0,74.0,1602836284.0849779,0.0006682872772216797,1602836284.0856462
4121.0,124.0,74.0,1602836284.0974398,0.0006992816925048828,1602836284.098139
4122.0,124.0,74.0,1602836284.109886,0.0006639957427978516,1602836284.11055
4123.0,124.0,74.0,1602836284.122643,0.0006709098815917969,1602836284.123314
4124.0,124.0,74.0,1602836284.135466,0.0006682872772216797,1602836284.1361344
4125.0,124.0,74.0,1602836284.1482956,0.000667572021484375,1602836284.1489632
4126.0,124.0,74.0,1602836284.1615589,0.0006697177886962891,1602836284.1622286
4127.0,124.0,74.0,1602836284.1740725,0.000690460205078125,1602836284.174763
4128.0,124.0,74.0,1602836284.1865005,0.0006685256958007812,1602836284.187169
4129.0,124.0,74.0,1602836284.1991,0.0006644725799560547,1602836284.1997645
4130.0,124.0,74.0,1602836284.2119167,0.0006721019744873047,1602836284.2125888
4131.0,124.0,74.0,1602836284.2246563,0.0006697177886962891,1602836284.225326
4132.0,124.0,74.0,1602836284.2372527,0.0006868839263916016,1602836284.2379396
4133.0,124.0,74.0,1602836284.249763,0.0006685256958007812,1602836284.2504315
4134.0,124.0,74.0,1602836284.2625763,0.0006687641143798828,1602836284.263245
4135.0,124.0,74.0,1602836284.2753992,0.0006690025329589844,1602836284.2760682
4136.0,124.0,74.0,1602836284.2873619,0.0007197856903076172,1602836284.2880816
4137.0,124.0,74.0,1602836284.2991576,0.0004734992980957031,1602836284.299631
4138.0,124.0,74.0,1602836284.3117597,0.0006098747253417969,1602836284.3123696
4139.0,124.0,74.0,1602836284.3245213,0.0006873607635498047,1602836284.3252087
4140.0,124.0,74.0,1602836284.336953,0.0006670951843261719,1602836284.33762
4141.0,124.0,74.0,1602836284.349494,0.0006670951843261719,1602836284.350161
4142.0,124.0,74.0,1602836284.3622575,0.0006687641143798828,1602836284.3629262
4143.0,124.0,74.0,1602836284.3750684,0.000667572021484375,1602836284.375736
4144.0,124.0,74.0,1602836284.3877587,0.0006916522979736328,1602836284.3884504
4145.0,124.0,74.0,1602836284.4002032,0.0006704330444335938,1602836284.4008737
4146.0,124.0,74.0,1602836284.4127586,0.0006680488586425781,1602836284.4134266
4147.0,124.0,74.0,1602836284.4255092,0.0006749629974365234,1602836284.4261842
4148.0,124.0,74.0,1602836284.438271,0.0006687641143798828,1602836284.4389398
4149.0,124.0,74.0,1602836284.4513757,0.0006639957427978516,1602836284.4520397
4150.0,124.0,74.0,1602836284.4637592,0.0006682872772216797,1602836284.4644275
4151.0,124.0,74.0,1602836284.4762084,0.0006659030914306641,1602836284.4768744
4152.0,124.0,74.0,1602836284.488958,0.0006721019744873047,1602836284.48963
4153.0,124.0,74.0,1602836284.5017686,0.0006670951843261719,1602836284.5024357
4154.0,124.0,74.0,1602836284.5144768,0.0006928443908691406,1602836284.5151696
4155.0,124.0,74.0,1602836284.5269217,0.0006704330444335938,1602836284.5275922
4156.0,124.0,74.0,1602836284.5394652,0.0006685256958007812,1602836284.5401337
4157.0,124.0,74.0,1602836284.5522907,0.0006759166717529297,1602836284.5529666
4158.0,124.0,74.0,1602836284.5651026,0.0006704330444335938,1602836284.565773
4159.0,124.0,74.0,1602836284.5777717,0.0006933212280273438,1602836284.578465
4160.0,124.0,74.0,1602836284.5903265,0.0006656646728515625,1602836284.5909922
4161.0,124.0,74.0,1602836284.602957,0.0006716251373291016,1602836284.6036286
4162.0,124.0,74.0,1602836284.6157072,0.0006756782531738281,1602836284.6163828
4163.0,124.0,74.0,1602836284.6285033,0.0006694793701171875,1602836284.6291728
4164.0,124.0,74.0,1602836284.641214,0.00069427490234375,1602836284.6419082
4165.0,124.0,74.0,1602836284.6536417,0.0006492137908935547,1602836284.654291
4166.0,124.0,74.0,1602836284.666117,0.000667572021484375,1602836284.6667845
4167.0,124.0,74.0,1602836284.6789255,0.0006659030914306641,1602836284.6795914
4168.0,124.0,74.0,1602836284.6917698,0.0006721019744873047,1602836284.692442
4169.0,124.0,74.0,1602836284.7044458,0.0005271434783935547,1602836284.704973
4170.0,124.0,74.0,1602836284.7168953,0.0006709098815917969,1602836284.7175663
4171.0,124.0,74.0,1602836284.7295175,0.0006685256958007812,1602836284.730186
4172.0,124.0,74.0,1602836284.7427754,0.000667572021484375,1602836284.743443
4173.0,124.0,74.0,1602836284.7554467,0.000675201416015625,1602836284.7561219
4174.0,124.0,74.0,1602836284.76819,0.0006682872772216797,1602836284.7688582
4175.0,124.0,74.0,1602836284.7807558,0.0006849765777587891,1602836284.7814407
4176.0,124.0,74.0,1602836284.7932088,0.0006740093231201172,1602836284.7938828
4177.0,124.0,74.0,1602836284.8058634,0.0006673336029052734,1602836284.8065307
4178.0,124.0,74.0,1602836284.8186285,0.0006642341613769531,1602836284.8192928
4179.0,124.0,74.0,1602836284.8314047,0.0006659030914306641,1602836284.8320706
4180.0,124.0,74.0,1602836284.8439238,0.0006744861602783203,1602836284.8445983
4181.0,124.0,74.0,1602836284.8562975,0.0006618499755859375,1602836284.8569593
4182.0,124.0,74.0,1602836284.8690374,0.0006670951843261719,1602836284.8697045
4183.0,124.0,74.0,1602836284.8818278,0.0006678104400634766,1602836284.8824956
4184.0,124.0,74.0,1602836284.8945773,0.0006933212280273438,1602836284.8952706
4185.0,124.0,74.0,1602836284.907023,0.0006644725799560547,1602836284.9076874
4186.0,124.0,74.0,1602836284.9194746,0.0006659030914306641,1602836284.9201405
4187.0,124.0,74.0,1602836284.9322896,0.0006663799285888672,1602836284.932956
4188.0,124.0,74.0,1602836284.9450822,0.0006694793701171875,1602836284.9457517
4189.0,124.0,74.0,1602836284.9577732,0.000690460205078125,1602836284.9584637
4190.0,124.0,74.0,1602836284.970264,0.0006678104400634766,1602836284.9709318
4191.0,124.0,74.0,1602836284.9828866,0.0006678104400634766,1602836284.9835544
4192.0,124.0,74.0,1602836284.9956403,0.0006663799285888672,1602836284.9963067
4193.0,124.0,74.0,1602836285.0084183,0.0006694793701171875,1602836285.0090878
4194.0,124.0,74.0,1602836285.0211108,0.0005044937133789062,1602836285.0216153
4195.0,124.0,74.0,1602836285.0340285,0.0006985664367675781,1602836285.034727
4196.0,124.0,74.0,1602836285.046373,0.0006716251373291016,1602836285.0470445
4197.0,124.0,74.0,1602836285.059105,0.0006747245788574219,1602836285.0597796
4198.0,124.0,74.0,1602836285.0718517,0.0006871223449707031,1602836285.0725389
4199.0,124.0,74.0,1602836285.0845811,0.0006902217864990234,1602836285.0852714
4200.0,124.0,74.0,1602836285.0970151,0.0006706714630126953,1602836285.0976858
4201.0,124.0,74.0,1602836285.1095572,0.0006644725799560547,1602836285.1102216
4202.0,124.0,74.0,1602836285.1223145,0.0006756782531738281,1602836285.1229901
4203.0,124.0,74.0,1602836285.135062,0.0006704330444335938,1602836285.1357324
4204.0,124.0,74.0,1602836285.1477509,0.0006871223449707031,1602836285.148438
4205.0,124.0,74.0,1602836285.1601994,0.0006685256958007812,1602836285.160868
4206.0,124.0,74.0,1602836285.1726944,0.0006268024444580078,1602836285.1733212
4207.0,124.0,74.0,1602836285.1854799,0.0006673336029052734,1602836285.1861472
4208.0,124.0,74.0,1602836285.1982706,0.0006663799285888672,1602836285.198937
4209.0,124.0,74.0,1602836285.2108502,0.0006248950958251953,1602836285.2114751
4210.0,124.0,74.0,1602836285.2233107,0.00067138671875,1602836285.223982
4211.0,124.0,74.0,1602836285.2358866,0.0006725788116455078,1602836285.2365592
4212.0,124.0,74.0,1602836285.2487075,0.0006625652313232422,1602836285.24937
4213.0,124.0,74.0,1602836285.2614405,0.0006654262542724609,1602836285.262106
4214.0,124.0,74.0,1602836285.2740183,0.0006976127624511719,1602836285.274716
4215.0,124.0,74.0,1602836285.2863674,0.0006723403930664062,1602836285.2870398
4216.0,124.0,74.0,1602836285.2991104,0.0006687641143798828,1602836285.2997792
4217.0,124.0,74.0,1602836285.3118608,0.0006706714630126953,1602836285.3125315
4218.0,124.0,74.0,1602836285.32514,0.0006697177886962891,1602836285.3258097
4219.0,124.0,74.0,1602836285.3377671,0.0007364749908447266,1602836285.3385036
