tick,tick_dt,input_force,output_angle,output_position,output_ang_vel,output_speed
261.0,0.004884979000053136,-0.0051731828037391014,0.0022436377138803994,0.0010149132194330391,-0.058358438157748244,-0.04461634542049141
262.0,0.004970857000444084,-0.0051731828037391014,0.001953546263028973,0.000793131746465358,-0.05711009713414165,-0.04395191412070214
263.0,0.005010984001273755,-0.7356284163258383,0.0016673684799785992,0.0005728894079811616,-0.0678514578135134,-0.050568298185976385
264.0,0.005057654998381622,-0.7356284163258383,0.0013241992152206034,0.0003171324019012058,-0.07873214155920923,-0.057252997413751734
265.0,0.004941977998896618,-0.08893298259800547,0.0009351067038289773,3.4189348311559724e-05,-0.07895716681254958,-0.057435182268043325
266.0,0.0049870629991346505,-0.08893298259800547,0.0005413423387016089,-0.00025224352402595374,-0.07922841749710273,-0.05762657337567916
267.0,0.005140563000168186,0.31334123837338557,0.00013406366715412488,-0.0005484765549474472,-0.07279314736754018,-0.053718621315992525
268.0,0.004875573000390432,0.31334123837338557,-0.00022084463676449588,-0.0008103856146538983,-0.06672843754952656,-0.0500187526912373
269.0,0.004988355000023148,-0.6955080593492476,-0.0005537097718584091,-0.0010598969097361532,-0.07701611551778628,-0.05624982114378018
270.0,0.00506153800051834,-0.6955080593492476,-0.0009435297672039946,-0.0013446075169777567,-0.08749839533936364,-0.06257993463668994
271.0,0.004954549000103725,1.2131918488956173,-0.0013770448543433192,-0.0016546628695585253,-0.06688627706348746,-0.04997400446356305
272.0,0.0062910059987189015,1.2131918488956173,-0.0017978268245816933,-0.0019690496314188058,-0.040773591245864195,-0.033977820272404195
273.0,0.010352756000429508,-1.816072050258116,-0.002219945866011374,-0.0023208137141254538,-0.1004412267283667,-0.0700516539591531
274.0,0.009746307001478272,-1.816072050258116,-0.0031988768973111206,-0.0030035586395726808,-0.1568288716547833,-0.10404918267941947
275.0,0.01008104999891657,-0.09926178841861222,-0.00477987659373666,-0.004052483652510312,-0.15892339934175323,-0.10484955941886816
276.0,0.009947753000233206,-0.09926178841861222,-0.006360807316345846,-0.005095501171792488,-0.16133960126931238,-0.10569983451955278
277.0,0.0035670950001076562,1.1847170330522965,-0.006936321001352973,-0.005472542523019391,-0.14727711146436945,-0.09690229086167529
278.0,0.004994299999452778,1.1847170330522965,-0.00767186707905888,-0.005956501634216829,-0.12767731846196684,-0.08459875235886938
