tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
4339.0,0.005398344000241195,0.06689244719758848,-0.0006314396640730399,0.0002880449836036444,0.0006429263577605765,0.0010355576370201065
4340.0,0.004879796000295755,0.06689244719758848,-0.0006275455190632045,0.0002849636868564727,0.0006317009854994856,0.0010386949864891913
4341.0,0.005411644000105298,0.06691275447889027,-0.0006242370340665709,0.0002815676339134413,0.0006193778508116225,0.0010421135273372302
4342.0,0.0048637439999765775,0.06691275447889027,-0.000619595626240348,0.00027853150478443685,0.0006082920304045134,0.0010451260226428335
4343.0,0.004426244000114821,0.06696542821972877,-0.0006168634631963327,0.0002757890233612931,0.0005985744252394564,0.0010478184715927291
4344.0,0.005797886999971524,0.06696542821972877,-0.0006126643551071932,0.0002722125187072697,0.0005857909270679258,0.0010512889384713404
4345.0,0.004462065999632614,0.06705171320723124,-0.0006062395797864098,0.00026947876991915905,0.0005767229530468811,0.0010539027762499036
4346.0,0.004870941999797651,0.06705171320723124,-0.0006044077386650276,0.00026652581208803775,0.0005666558119805257,0.0010567119603041469
4347.0,0.005445638000310282,0.06710419202166205,-0.0005970285278426538,0.00026323442633868185,0.0005560119619413833,0.0010597977627269646
4348.0,0.0049656099999992875,0.06710419202166205,-0.0005924116698033842,0.0002602698155105415,0.0005462083413616386,0.0010625587012853
4349.0,0.0045381049999377865,0.06709255388129105,-0.0005894504185259365,0.00025758138914978526,0.0005370779043004126,0.001065037452090241
4350.0,0.005804860000353074,0.06709255388129105,-0.0005852141132231763,0.0002541597119930927,0.0005253432266012531,0.0010681551141339877
4351.0,0.00443769000003158,0.0671731478350722,-0.0005789602548864083,0.00025156271317496487,0.000517088343928174,0.0010704864245172604
4352.0,0.004803647000244382,0.0671731478350722,-0.000577197065532507,0.00024878159248331903,0.0005079919069829938,0.0010729703343894323
4353.0,0.005417832000148337,0.06722576170308898,-0.0005697683072496587,0.0002456544357512853,0.0004983479261089555,0.001075722549198901
4354.0,0.004870401000061975,0.06722576170308898,-0.0005651219281541056,0.00024287943561785295,0.000489586233944911,0.0010781497034366009
4355.0,0.005372311999963131,0.06720559552359057,-0.0005618519316119852,0.00023984342430178834,0.0004796170005150494,0.0010807799134362399
4356.0,0.004878694000126416,0.06720559552359057,-0.0005569979794818238,0.00023710232065407352,0.00047056314849607575,0.0010831198180190113
4357.0,0.004484592000153498,0.06725070088318842,-0.000554164429970137,0.00023460441197118768,0.00046255252891161874,0.0010852301017503238
4358.0,0.0048203559999819845,0.06725070088318842,-0.0005504083129000952,0.00023193314213620453,0.0004539158825445503,0.00108745976960837
4359.0,0.005432831999769405,0.06731814768681628,-0.0005443197077230431,0.0002289428662409418,0.0004448720255788244,0.0010899258183402615
4360.0,0.0048792129996400035,0.06731814768681628,-0.000539898929432536,0.00022628701444705928,0.0004366823243368279,0.0010920964437106419
4361.0,0.005367134000152873,0.06732433647306799,-0.0005365659472293539,0.00022338930454625578,0.00042764990871270225,0.0010944401762608559
4362.0,0.004862546999902406,0.06732433647306799,-0.0005316049206812276,0.0002207802274093059,0.00041946968989569,0.0010965196440414753
4363.0,0.0044424100001378974,0.06736670348622323,-0.0005287506020969648,0.0002184186203935491,0.0004122823939410252,0.0010983831003866227
4364.0,0.005802243999823986,0.06736670348622323,-0.0005243504552341048,0.00021535068038512867,0.0004028515354679501,0.0011007752634331
4365.0,0.004506371000388754,0.0674419620209903,-0.0005175974096824021,0.00021298776269962106,0.00039621800804751534,0.0011025906619099948
4366.0,0.004789767000147549,0.0674419620209903,-0.000516031761738248,0.00021050859170736243,0.0003889972155037507,0.001104488453849805
4367.0,0.005492639999829407,0.06748580096579333,-0.000508673763971421,0.0002076742150116565,0.0003812551823279724,0.0011066250755155031
4368.0,0.004832568999972864,0.06748580096579333,-0.0005038109873127457,0.0002052160139487887,0.0003743665681381614,0.0011084675174907002
4369.0,0.0046520699997927295,0.06745709942485119,-0.0005013756003057041,0.00020287224996914512,0.00036739130207857435,0.0011102090969712611
4370.0,0.005812448000142467,0.06745709942485119,-0.000496544896361126,0.00019995803036382801,0.0003586615171670144,0.0011123445398102975
4371.0,0.004560876999676111,0.0675230532820163,-0.0004908791252883531,0.000197693350166708,0.0003523962694718109,0.0011139803508746135
4372.0,0.0047900180002216075,0.0675230532820163,-0.0004894900221478533,0.00019534203032064374,0.000345672575302461,0.0011156683353485944
4373.0,0.00548783399972308,0.0675857289741945,-0.0004821452598079344,0.00019265579033457555,0.00033871238685152663,0.001117565329060111
4374.0,0.004795441000169376,0.0675857289741945,-0.0004772584392752988,0.00019034369118765528,0.0003325578345597304,0.001119189604327284
4375.0,0.005380834999868966,0.06755050904636027,-0.0004746696794425208,0.00018777564227361992,0.00032517611567204854,0.0011209790431629637
4376.0,0.004812372999822401,0.06755050904636027,-0.00046951496169895705,0.00018549135472443638,0.00031860384823644976,0.001122543911922211
4377.0,0.004473237000183872,0.06758801991642195,-0.00046720545640540685,0.00018339110302562469,0.0003127266917546193,0.0011239691024445434
4378.0,0.004838844000005338,0.06758801991642195,-0.00046344475872575223,0.00018113036870612764,0.00030636224323390054,0.0011254823381205818
4379.0,0.005394122999859974,0.06765396975309337,-0.0004575107499434941,0.0001786304906739205,0.0002999437358202941,0.0011271348937430985
4380.0,0.004832240000268939,0.06765396975309337,-0.0004533086589807183,0.00017641968892749053,0.0002941323685839798,0.0011285842938611595
4381.0,0.005394030999923416,0.06765337419062978,-0.00045027700042792485,0.00017397452796841484,0.0002875567573058854,0.0011301708529753824
4382.0,0.004863491000378417,0.06765337419062978,-0.0004451138130723269,0.00017178460982915624,0.00028164912704854093,0.0011315693826766376
4383.0,0.004541679999874759,0.06768417248847354,-0.0004426889538893713,0.00016976304532665765,0.0002763136138324605,0.001132848542883936
4384.0,0.005806035000205156,0.06768417248847354,-0.00043830468372273775,0.00016719277776617176,0.00026947310037447284,0.0011344528293968804
4385.0,0.004459350999695744,0.0677552937132517,-0.00043180826114423584,0.00016523822333664145,0.0002648698653906033,0.0011356545045364264
4386.0,0.004819998000129999,0.0677552937132517,-0.0004309322647394041,0.00016315690838148662,0.00025971766145678807,0.0011369311767579038
4387.0,0.005394721999891772,0.06780868290837407,-0.00042304115235543006,0.00016083214861243377,0.0002546217331222228,0.0011383322813399252
4388.0,0.00482921399998304,0.06780868290837407,-0.0004183659990497571,0.00015878919235690997,0.0002499714251581932,0.001139561904178219
4389.0,0.005357101999834413,0.06776000067047155,-0.0004156798463179893,0.0001565479630267378,0.0002442157383819912,0.0011409010265998353
4390.0,0.004861308999807079,0.06776000067047155,-0.00041064627967306224,0.00015452721484879374,0.00023902062458165926,0.0011420882347667263
4391.0,0.005335400000149093,0.06778955687104014,-0.0004079426539173822,0.00015233625268816487,0.0002335159110544801,0.001143363505407155
4392.0,0.004767503000039142,0.06778955687104014,-0.0004031997435066307,0.00015039138486176983,0.00022862056415238213,0.0011444767932136642
4393.0,0.004322436000165908,0.06782413057929634,-0.00040101445402570234,0.00014864857977517912,0.00022439374980044944,0.0011454649909705347
4394.0,0.0058250100000805105,0.06782413057929634,-0.00039707689872182564,0.0001463126665703026,0.00021867548206318604,0.001146772086807078
4395.0,0.004273417000149493,0.06790142294946548,-0.0003897516451170779,0.0001446157914009381,0.00021519164319778824,0.0011477065783296427
4396.0,0.005843159000050946,0.06790142294946548,-0.0003891681284907818,0.00014233841056798759,0.0002101644404917985,0.0011489639773163297
4397.0,0.004605974000241986,0.06796062986429766,-0.0003787226691175562,0.0001405459122864362,0.00020692787132622887,0.0011499319892650103
4398.0,0.0048310540000784385,0.06796062986429766,-0.00037824368111294236,0.00013871628262087545,0.00020325963474073297,0.0011509316689855085
4399.0,0.005454018999898835,0.06793607886842563,-0.0003714752269187301,0.00013665333439749378,0.00019897052061517502,0.001152040250895297
4400.0,0.004873989999850892,0.06793607886842563,-0.00036694265293438585,0.00013484276785629955,0.00019507276529008244,0.0011530100312230405
4401.0,0.0043646050003189885,0.06789029779495839,-0.0003655342298815286,0.00013324120811847182,0.00019111507194917614,0.0011538614467898516
4402.0,0.005840626999997767,0.06789029779495839,-0.0003624599328086386,0.00013110625902600236,0.0001858052494252816,0.0011549776786391845
4403.0,0.004587346999869624,0.06798030461127147,-0.00035450292808469647,0.00012944352954065972,0.00018252884584074816,0.0011558300317926957
4404.0,0.0048444569997627696,0.06798030461127147,-0.0003549157528609512,0.00012772615534926342,0.0001788354657139609,0.0011567142849375875
4405.0,0.005466356000397354,0.06800938826849956,-0.0003477162083739859,0.00012578605949397641,0.00017511512490450538,0.001157691863258677
4406.0,0.004873402000157512,0.06800938826849956,-0.00034324693490656104,0.00012409149862859946,0.00017172571315049437,0.0011585452696586443
4407.0,0.0043511170001693245,0.06794948286508898,-0.0003421509305760982,0.0001225979910548715,0.0001681117794896554,0.0011592924683284996
4408.0,0.005806455000310962,0.06794948286508898,-0.00033942548011657976,0.00012061130707316686,0.00016328047660914565,0.0011602686018111284
4409.0,0.004386146999877383,0.06804405049173091,-0.00033154924922378955,0.00011912253702187158,0.00016053832550831518,0.0011609847739837461
4410.0,0.004837713000142685,0.06804405049173091,-0.00033261831134201263,0.0001175185969087141,0.00015726110336592184,0.0011617614123280789
4411.0,0.0054099630001474,0.06808087999297832,-0.00032431080057552353,0.0001157191441511823,0.00015416507391450676,0.0011626121890786509
4412.0,0.004823062000014033,0.06808087999297832,-0.0003205123074174819,0.00011415497305273236,0.0001512964564087067,0.0011633557367883773
4413.0,0.005401118999998289,0.06800410557851581,-0.0003193246248047825,0.0001124238479394065,0.00014718828534630697,0.0011641729069537187
4414.0,0.0048821329996826535,0.06800410557851581,-0.00031446957023061956,0.0001108648626510358,0.00014353772773701464,0.0011648914997387746
4415.0,0.004434148999735044,0.06802590559316776,-0.0003136830517176251,0.00010947045772075059,0.00014030193403092358,0.001165527967410644
4416.0,0.005847485999765922,0.06802590559316776,-0.0003111557722325444,0.00010763620046746793,0.00013603435243117926,0.0011663483810056298
4417.0,0.004512144999807788,0.06812421451881204,-0.0003032008419618426,0.00010623222050562752,0.00013370860844558416,0.0011669621877287543
4418.0,0.004828825000004144,0.06812421451881204,-0.00030462200097316,0.00010476811669993987,0.00013096412282870406,0.0011676078431999322
4419.0,0.0056683949997022864,0.06816335028303237,-0.00029642280399979455,0.0001030413988728243,0.0001283647816786939,0.0011683501995789149
4420.0,0.004804221000085818,0.06816335028303237,-0.00029181703302745034,0.00010161731821294417,0.00012608432808505668,0.001168966892358727
4421.0,0.004399840999667504,0.06806691672413356,-0.0002925503918371674,0.00010033336966662866,0.00012305056837968447,0.0011695216433548511
4422.0,0.005786569000065356,0.06806691672413356,-0.00028955468842389723,9.864050663826674e-05,0.0001191194610633207,0.0011702336839592774
4423.0,0.004494773000260466,0.06817444822462411,-0.00028148184049637355,9.733902404264018e-05,0.0001171046749016326,0.0011707690988966703
4424.0,0.004826112000046123,0.06817444822462411,-0.0002833989173801012,9.598056115442557e-05,0.00011467060574011018,0.0011713342591734746
4425.0,0.0055249679999178625,0.06821326937679276,-0.0002753279586671924,9.441479120468914e-05,0.00011251091558534374,0.00117196781060072
4426.0,0.004938268999922002,0.06821326937679276,-0.00027096928072844556,9.305514768159113e-05,0.00011048915161183224,0.001172523419767308
4427.0,0.00478467399989313,0.0681165578979646,-0.0002710376730261542,9.175864800931999e-05,0.00010752475476554948,0.0011730520743382952
4428.0,0.004862678999870695,0.0681165578979646,-0.0002677925545642219,9.044067880852189e-05,0.00010456735793661308,0.00117357493270526
4429.0,0.005539494000004197,0.06818010268375574,-0.0002639656461657307,8.895724355926758e-05,0.0001018478236424835,0.0011741541829571461
4430.0,0.004834129999835568,0.06818010268375574,-0.00026005438097579265,8.768119931021185e-05,9.946746783717972e-05,0.0011746465285768343
4431.0,0.004457406999790692,0.06815961649435874,-0.0002606022723160296,8.652203109212412e-05,9.698444264194891e-05,0.0011750898955642233
4432.0,0.00478922699994655,0.06815961649435874,-0.00025791921799281803,8.527394765330077e-05,9.437204027792833e-05,0.001175554376075499
4433.0,0.0054194790000110515,0.0682504835791343,-0.00025198558205052744,8.387615986768942e-05,9.240028535710593e-05,0.0011760658233659733
4434.0,0.004792729999735457,0.0682504835791343,-0.0002482724992793806,8.266846100909506e-05,9.060186657252185e-05,0.0011765086729855884
4435.0,0.005341269999917131,0.06819791097314518,-0.00024844563242734554,8.134237055688967e-05,8.793443102670267e-05,0.0011769926020174487
4436.0,0.004816126999685366,0.06819791097314518,-0.00024304152966353132,8.014582483860242e-05,8.564351392036523e-05,0.0011774161054049184
4437.0,0.005470618999879662,0.06821770366852006,-0.00024297594685485514,7.881623722866529e-05,8.307974653194909e-05,0.0011778846284393877
4438.0,0.00501205000000482,0.06821770366852006,-0.00023732755082902417,7.759842963423024e-05,8.084217497919072e-05,0.0011783010282829934
4439.0,0.004442181999820605,0.06823083529287506,-0.00023770609019179906,7.654417745987604e-05,7.882898832515097e-05,0.0011786601439375123
4440.0,0.004826933000003919,0.06823083529287506,-0.0002363652856783646,7.539678608882733e-05,7.665898062090822e-05,0.0011790406461826158
4441.0,0.005437707000055525,0.0683547226853631,-0.00022855669271667256,7.411150092032396e-05,7.563655259825605e-05,0.0011794574952581553
4442.0,0.004841362000206573,0.0683547226853631,-0.0002244893022442627,7.300497523331257e-05,7.46371622984959e-05,0.0011798236791897311
4443.0,0.005434805000277265,0.06826577343124655,-0.00022474021079455604,7.17849196509667e-05,7.245150487650177e-05,0.0011802293176125976
4444.0,0.004864411000198743,0.06826577343124655,-0.00021890527831780953,7.069169089739068e-05,7.062783866345205e-05,0.0011805817515098997
4445.0,0.00450688099999752,0.06827634865936127,-0.00021960110987323116,6.970511085774098e-05,6.886572779765698e-05,0.0011809000627740428
4446.0,0.0048384849997091806,0.06827634865936127,-0.00021708911718920567,6.864257418169986e-05,6.703621271497308e-05,0.0011812332685649859
4447.0,0.0055260330000237445,0.06837380329535697,-0.0002105877183639163,6.744293255616629e-05,6.603945491661932e-05,0.0011816037128886455
4448.0,0.004962997999882646,0.06837380329535697,-0.0002062784755540721,6.639778613112632e-05,6.509049527787788e-05,0.00118193146657131
4449.0,0.004788487000041641,0.06829618473751785,-0.00020712032403846797,6.541002433254725e-05,6.332778037622693e-05,0.0011822431515617743
4450.0,0.004910436000045593,0.06829618473751785,-0.00020369298493759958,6.439297323704765e-05,6.161108476472958e-05,0.0011825541185743367
4451.0,0.004978905999905692,0.0683685097237973,-0.00019974151460479307,6.337880501220314e-05,6.055003204426264e-05,0.0011828608743739326
4452.0,0.0048948930002552515,0.0683685097237973,-0.00019667469187013636,6.240109167050376e-05,5.947185418749349e-05,0.0011831572603019512
4453.0,0.005508045000169659,0.06835832340251752,-0.00019366123284456877,6.131779861728855e-05,5.812126359933778e-05,0.0011834848339510595
4454.0,0.004856174999986251,0.06835832340251752,-0.00018926067018553732,6.0377345779882234e-05,5.695594131212606e-05,0.0011837670809783183
4455.0,0.005525273999865021,0.06832718005593988,-0.00019205963049914192,5.933162871970906e-05,5.511765530021e-05,0.001184081778159988
4456.0,0.004880342999967979,0.06832718005593988,-0.00018411641847487876,5.8394311846426134e-05,5.368727786459932e-05,0.001184350771223207
4457.0,0.004644322999865835,0.06832819221671799,-0.00018688308917084277,5.7539215729450335e-05,5.2101846761573586e-05,0.0011846001122825939
4458.0,0.004858109999986482,0.06832819221671799,-0.0001835614465841813,5.66313171251211e-05,5.0567566706682977e-05,0.001184853228785364
4459.0,0.004653356999824609,0.06843682559368792,-0.00017886513422018678,5.577714018276067e-05,5.00903570905307e-05,0.0011850885377258627
4460.0,0.005795784999918396,0.06843682559368792,-0.0001760125138829345,5.474047632083892e-05,4.940577989813349e-05,0.0011853788506661286
4461.0,0.00450705499997639,0.06843026571678017,-0.0001684052297406218,5.3947178240084425e-05,4.8939564336565434e-05,0.0011856015252334462
4462.0,0.004817047999949864,0.06843026571678017,-0.00017185704169263904,5.3135962164981266e-05,4.8072460951562e-05,0.0011858372694639522
4463.0,0.005410368999946513,0.06847801566232765,-0.00016391186758969324,5.2206152154184896e-05,4.8003666233474e-05,0.0011860973592164356
4464.0,0.004881050000221876,0.06847801566232765,-0.00015984715987720267,5.1406090132849855e-05,4.7795824885106326e-05,0.0011863316675115151
4465.0,0.00533309399997961,0.06835342142256222,-0.0001627787058196584,5.0553610203594964e-05,4.612803920291238e-05,0.001186586567138434
4466.0,0.004782263999913994,0.06835342142256222,-0.0001567994927648429,4.977515945880102e-05,4.478870348468242e-05,0.0011868071635997006
4467.0,0.005348191999928531,0.06837671708867044,-0.00016031841002882893,4.8936565666003235e-05,4.332760118414928e-05,0.0011870467021853645
4468.0,0.004838185000153317,0.06837671708867044,-0.0001524219179765978,4.816091553935333e-05,4.218939914578796e-05,0.0011872563291355062
4469.0,0.004468218999591045,0.06837277325438364,-0.00015540981572876225,4.747986102949619e-05,4.089546411182492e-05,0.0011874448406103508
4470.0,0.004909479999696487,0.06837277325438364,-0.0001543635009215495,4.671687964741931e-05,3.955802154643551e-05,0.001187645616073486
4471.0,0.005560381000123016,0.0685271399478996,-0.00014512071054318987,4.585855976978265e-05,3.983189143606721e-05,0.0011878655737448953
4472.0,0.004881711000052746,0.0685271399478996,-0.00014148861960257668,4.515012240078849e-05,3.9971654800173034e-05,0.0011880600215274718
4473.0,0.005328164000275137,0.06837857881443091,-0.00014614074374285366,4.439624783137342e-05,3.840725500367874e-05,0.0011882729970596096
4474.0,0.00491844799989849,0.06837857881443091,-0.0001389929342998307,4.36774621826077e-05,3.719602301831321e-05,0.001188461901146164
4475.0,0.004262633000053029,0.06840327421080808,-0.00014096815690142105,4.308498631408704e-05,3.616264045518223e-05,0.0011886204541413526
4476.0,0.005785992000255646,0.06840327421080808,-0.0001280089889833492,4.226934568596463e-05,3.472829452003794e-05,0.0011888296908897345
4477.0,0.004423599000347167,0.06818359730790523,-0.00012363172144492273,4.170308525026244e-05,3.2566133858252776e-05,0.0011889833149386572
4478.0,0.0048416680001537316,0.06818359730790523,-0.00011804863877158922,4.110450150073864e-05,3.0430404792036826e-05,0.0011891409893468475
4479.0,0.00550431200008461,0.0678951758287731,-0.00014237290486720968,4.045472496175453e-05,2.404217972890083e-05,0.0011893084877891117
4480.0,0.0048388039999736066,0.0678951758287731,-0.00014749514187416106,3.9765810380195216e-05,1.8006503779850474e-05,0.001189424823184552
4481.0,0.005406004000178655,0.06847299575118258,-0.00012236706079657775,3.8968451053216584e-05,2.4184919882488762e-05,0.001189522166416015
4482.0,0.004853203999573452,0.06847299575118258,-0.00013390796080320707,3.8374578744342586e-05,2.3195984791183317e-05,0.001189639540765918
4483.0,0.0044471709998106235,0.0684446185908563,-0.0001291539096769192,3.777906714441478e-05,2.2295720848951753e-05,0.0011897426972767935
4484.0,0.0049209329999939655,0.0684446185908563,-0.00012404724522083096,3.714350940820739e-05,2.1464615726921994e-05,0.0011898524130252777
4485.0,0.005537044999982754,0.06825429792616566,-0.00012987055815735326,3.645665422929575e-05,1.864423193467495e-05,0.001189971263568465
4486.0,0.004829619000247476,0.06825429792616566,-0.00013283703387803594,3.582942891404625e-05,1.5974185173495013e-05,0.0011900613081052616
4487.0,0.0053521350000664825,0.0684777037713203,-0.00010276072439679962,3.51184671757226e-05,2.500189135019312e-05,0.0011901468041008263
4488.0,0.004837963999761996,0.0684777037713203,-0.00011674782238678454,3.4621314490501416e-05,2.37521915103247e-05,0.0011902677623511044
4489.0,0.005278214000099979,0.0684484722206705,-0.00010833324032733557,3.400509449989831e-05,2.2675609771596642e-05,0.0011903931315008671
4490.0,0.004805486999885034,0.0684484722206705,-0.00011460595616575536,3.348450052184988e-05,2.201335812191129e-05,0.001190502098848839
4491.0,0.004432897000242519,0.06847157602048543,-0.00011014585480240812,3.297646412255277e-05,2.1309464372084804e-05,0.0011905996817980229
4492.0,0.005789160999938758,0.06847157602048543,-9.944583661380409e-05,3.2338812035625754e-05,2.0579485804875966e-05,0.0011907230457180954
4493.0,0.004329861999849527,0.06812884507191676,-8.601579479749957e-05,3.1908225286628396e-05,2.818861270992028e-05,0.0011908121520516585
4494.0,0.004827322999972239,0.06812884507191676,-6.788244975833448e-05,3.149299926204154e-05,3.225667321853932e-05,0.0011909482275901304
4495.0,0.005369689999952243,0.0677507377955431,-9.319998193950074e-05,3.112849155040195e-05,2.494130385346409e-05,0.0011911214359257437
4496.0,0.00484542699996382,0.0677507377955431,-0.00010633899536087818,3.067689784151615e-05,1.7289440749684e-05,0.0011912422871928495
4497.0,0.005408330999671307,0.06843607945084773,-8.590122456213442e-05,3.0101781356432008e-05,2.1076341543496846e-05,0.001191335794211223
4498.0,0.0049466979999124305,0.06843607945084773,-9.495592647256064e-05,2.9676853940700468e-05,1.9812281208839607e-05,0.0011914400525077818
4499.0,0.004482008000195492,0.06832758410324971,-9.216573724356688e-05,2.9251260718584476e-05,1.7710513425183355e-05,0.0011915288513106618
4500.0,0.0057938360000662215,0.06832758410324971,-7.433610144987065e-05,2.8717267552170055e-05,2.2988352746714824e-05,0.0011916314631209243
4501.0,0.004388255999856483,0.06796999209821433,-6.674567347619208e-05,2.839106170897672e-05,2.816332081943927e-05,0.0011917323418977918
4502.0,0.004828456999803166,0.06796999209821433,-4.9948647508312685e-05,2.8068783094674026e-05,3.175880240325446e-05,0.00119186832728134
4503.0,0.005448647999855893,0.0676717291874255,-7.786207714218288e-05,2.779663049633235e-05,2.3641621080324878e-05,0.0011920413698165325
4504.0,0.0049268839998148906,0.0676717291874255,-8.850256732645238e-05,2.741301307426818e-05,1.5063706142873417e-05,0.0011921578493411628
4505.0,0.004543195000223932,0.06827801002124259,-7.461543227774336e-05,2.701092865288366e-05,1.820004670807441e-05,0.0011922262866955959
4506.0,0.005848753999998735,0.06827801002124259,-6.564184586318679e-05,2.6574521344887576e-05,2.100000280543778e-05,0.00119233273429158
4507.0,0.004613935999714158,0.06794022830162626,-5.245577282588824e-05,2.627165406917173e-05,2.8669030073131932e-05,0.001192429626960518
4508.0,0.004842267999720207,0.06794022830162626,-4.041900272890516e-05,2.601764915901634e-05,3.018596839798589e-05,0.0011925684500874241
4509.0,0.005511056000159442,0.06762189777695832,-7.21311645411836e-05,2.5794897771506747e-05,2.1212546329520394e-05,0.0011927348066496845
4510.0,0.004812103999938699,0.06762189777695832,-7.424412794019113e-05,2.544779510609788e-05,1.524291921213697e-05,0.0011928368836287256
4511.0,0.004539231999842741,0.06814327804989635,-5.187853616373472e-05,2.5110783784751347e-05,2.2586720944898053e-05,0.0011929060747753843
4512.0,0.0048405819998151856,0.06814327804989635,-6.736511129718203e-05,2.4859661476420412e-05,1.9487538046183167e-05,0.001193015407650225
4513.0,0.0054196090000004915,0.06817775424835455,-7.288451032121315e-05,2.449456891294817e-05,1.5565539645649812e-05,0.0011931210224868079
4514.0,0.00483547300018472,0.06817775424835455,-7.043132292237596e-05,2.414213783115826e-05,1.3338361294424122e-05,0.0011931962892334977
4515.0,0.005573394000293774,0.06813915248956061,-4.321925995067441e-05,2.3749596318549938e-05,2.2834590850167348e-05,0.0011932706291763098
4516.0,0.004802442000254814,0.06813915248956061,-5.37078054510311e-05,2.354203832934289e-05,1.9447646606795697e-05,0.0011933802909744671
4517.0,0.004531549999683193,0.06795772018445233,-3.8445637871637355e-05,2.3298658723568286e-05,2.3374144575124706e-05,0.001193468418957442
4518.0,0.004844892000164691,0.06795772018445233,-5.5999584432758716e-05,2.3112393760202763e-05,1.836240111482762e-05,0.0011935816641635046
4519.0,0.0056567040001027635,0.06804726323758119,-6.390957783741445e-05,2.2795620686937883e-05,1.2779406551425213e-05,0.0011936855348313423
4520.0,0.004833542000142188,0.06804726323758119,-4.988114119911989e-05,2.2486711058249385e-05,1.7769847121736896e-05,0.0011937473046296455
4521.0,0.0044364029999997,0.06793218017422205,-2.9450322514125118e-05,2.22654182137902e-05,2.4140032761214205e-05,0.001193826138832726
4522.0,0.005790434000118694,0.06793218017422205,-3.254782174904573e-05,2.209488806498995e-05,2.1917070357204726e-05,0.0011939659200991904
4523.0,0.004407546000038565,0.0676392754791809,-2.1885798030932485e-05,2.1951432043429973e-05,2.866125093038956e-05,0.0011940625205949758
4524.0,0.0049240370003644784,0.0676392754791809,-7.045853921647027e-06,2.1843665564143157e-05,3.1557420487655935e-05,0.0011942036496550338
4525.0,0.005582743000104529,0.06729321740074164,-3.662588256801579e-05,2.1804330372482325e-05,1.985147631870904e-05,0.0011943798266233626
4526.0,0.004881928000031621,0.06729321740074164,-4.74040998077514e-05,2.162552545084766e-05,1.3881343758567659e-05,0.0011944767401014448
4527.0,0.004402299000048515,0.06786341369686219,-2.3486341367550972e-05,2.1416838429665796e-05,2.2164211314711717e-05,0.0011945378499271925
4528.0,0.005785828000171023,0.06786341369686219,-1.7037031263897443e-05,2.1280950498159844e-05,2.4105402853281716e-05,0.001194666088241619
4529.0,0.004439946000275086,0.06740584327262576,-9.589297123676682e-06,2.120530699934314e-05,2.956002895611389e-05,0.0011947731149286023
4530.0,0.004819074999886652,0.06740584327262576,1.3342863595132683e-06,2.1159095457307947e-05,3.070151356816266e-05,0.0011949155669251407
4531.0,0.0055200510000759095,0.06714139250164186,-3.455358932806129e-05,2.1166460786061166e-05,1.70422244979588e-05,0.0011950850408458166
4532.0,0.00483523899993088,0.06714139250164186,-3.429251491200957e-05,2.099938592335453e-05,1.5283867783100284e-05,0.0011951674440743546
4533.0,0.005409330000020418,0.0676482137265009,-8.176297398368523e-06,2.081388639366485e-05,2.4257862661762637e-05,0.00119525011955887
4534.0,0.004811785999663698,0.0676482137265009,-2.966536018011136e-05,2.0774543800314293e-05,1.5859881388567696e-05,0.0011953668432028077
4535.0,0.004440521000105946,0.06757311958506355,-1.5915556971810818e-05,2.0642814145458803e-05,1.9577096057528162e-05,0.0011954372693391729
4536.0,0.0058010769998873,0.06757311958506355,-1.1554376672905172e-05,2.0550486773969235e-05,2.063690310489459e-05,0.0011955508375808368
4537.0,0.004613073999735207,0.06725863936792484,3.608715992991333e-06,2.049718557935631e-05,2.9413688258597024e-05,0.001195646037141985
4538.0,0.004834605999803898,0.06725863936792484,1.0867504158604956e-05,2.0514632299347613e-05,2.8981900782563174e-05,0.0011957882407357164
4539.0,0.005402983999829303,0.06692933073370186,-3.1877978777624854e-05,2.0573349250434634e-05,1.3019036715910082e-05,0.0011959448294819293
4540.0,0.004881667000063317,0.06692933073370186,-2.5104284896037014e-05,2.0417731573407184e-05,1.3298283742651442e-05,0.001196008384083838
4541.0,0.004418192000230192,0.06742724305168583,-1.0016092608875857e-05,2.0306816022708015e-05,1.7855303702009902e-05,0.0011960671384546866
4542.0,0.005788338000002113,0.06742724305168583,3.913271008731076e-06,2.024883949324852e-05,2.3068000933803555e-05,0.0011961704909876066
4543.0,0.004337980999935098,0.06696992111889273,1.1652134405417483e-05,2.0265815188531993e-05,2.8601007139223985e-05,0.0011962705595373639
4544.0,0.005802142999982607,0.06696992111889273,3.2611263550505804e-05,2.0333422538607242e-05,3.413868597908627e-05,0.0011964365066707292
4545.0,0.004512834999786719,0.06654492944723225,2.4798049304867225e-05,2.0480591790145232e-05,3.325914696308072e-05,0.0011965905689276623
4546.0,0.004845525000291673,0.06654492944723225,2.4363641732793557e-05,2.0600751358010432e-05,2.9136656277553542e-05,0.0011967517269557604
4547.0,0.005408327999703033,0.06658901076701562,-1.5893200018373295e-05,2.073251792376863e-05,1.2178070329416237e-05,0.0011969093075497239
4548.0,0.004804081999736809,0.06658901076701562,-1.3519959582457856e-05,2.0656165687642148e-05,1.2548160998070948e-05,0.001196967811998185
4549.0,0.0054629859996566665,0.06709123457068894,1.5147683768233761e-05,2.0582306337727256e-05,2.289011309997252e-05,0.001197036362426039
4550.0,0.004939006999848061,0.06709123457068894,1.8375716028159114e-06,2.065712085389005e-05,1.8242886711058073e-05,0.001197149416854867
